product_code,product_name,stock_qty,rate,mrp,batch_no,expiry_date,strip_size,pack_number,unit_label,invoice_number,purchase_date,purchase_bill_no,supplier_code,distributor_name,distributor_address,drug_license_1,gstin,phone
45404,COTTON 15GM,15,13.125,25,1111,2027-10-01,1,1,,9079,2026-01-15,25-26/0000494,10301,PEARL MEDICENTER,THALASSERY,,,
45326,KAINOGEL ,6,21.33,60,40477,2026-11-01,1,1,,9079,2026-01-15,25-26/0000494,10301,PEARL MEDICENTER,THALASSERY,,,
45275,PRAZOPAN 40,550,11.76,25,ARU03ACA,2027-07-01,10,10,,9079,2026-01-15,25-26/0000494,10301,PEARL MEDICENTER,THALASSERY,,,
57245,BABY WIPES LUVLAP BUY2GET1,2,145.3,220,HPA4213,2028-04-01,1,1,,9079,2026-01-15,25-26/0000494,10301,PEARL MEDICENTER,THALASSERY,,,
64384,LUVLAP DIAPER PANT L B20G20,3,321.54,389,145,2027-07-01,1,1,,9079,2026-01-15,25-26/0000494,10301,PEARL MEDICENTER,THALASSERY,,,
64386,LUVLAP DIAPER PANT S B20G20,2,263.68,319,145,2027-07-01,1,1,,9079,2026-01-15,25-26/0000494,10301,PEARL MEDICENTER,THALASSERY,,,
56871,SANITIZER 100ML,5,33.75,60,718,2027-08-01,1,1,,9079,2026-01-15,25-26/0000494,10301,PEARL MEDICENTER,THALASSERY,,,
57423,TENDODELL,100,40,80,EHT-1566,2026-12-01,10,10,,A002739,2026-01-14,25-26/0000495,10296,alka associates,,,,
64522,APIXALIS 5,30,21,45,T252930,2027-09-01,10,10,,A002739,2026-01-14,25-26/0000495,10296,alka associates,,,,
57771,ROSUVIA GOLD 20,150,45,75,C250320,2027-11-01,15,15,,A002739,2026-01-14,25-26/0000495,10296,alka associates,,,,
57288,BILATINE M,14,26,60,AVF04AAA,2027-10-01,10,10,,A002739,2026-01-14,25-26/0000495,10296,alka associates,,,,
64523,ATOVASTRIN  AV 75/20,45,25,40,PLSIH501,2027-07-01,15,15,,A002739,2026-01-14,25-26/0000495,10296,alka associates,,,,
57212,CIDINITAB 5,200,5.4,15,WCNB325001,2027-07-01,10,10,,A002739,2026-01-14,25-26/0000495,10296,alka associates,,,,
57224,TENELIGOLD 20,123,16.75,30,STW25001,2027-10-01,15,15,,A002739,2026-01-14,25-26/0000495,10296,alka associates,,,,
57622,VRITEL TRIO 6.25,105,24,60,WSVT325001,2027-11-01,15,15,,A002739,2026-01-14,25-26/0000495,10296,alka associates,,,,
57371,ROUSTRIN CV 20,75,38,65,AMN01EKA,2026-09-01,15,15,,A002739,2026-01-14,25-26/0000495,10296,alka associates,,,,
45626,EMIN TAB,500,7,20,GC955008,2028-07-01,10,10,,2500173005274,2026-01-15,25-26/0000496,10268,FATHIMA MATHA MEDICALS,,,,
45809,NORLUT N,153,25,40,QD5013A,2027-03-01,10,10,,2500173005274,2026-01-15,25-26/0000496,10268,FATHIMA MATHA MEDICALS,,,,
57038,DOCTORS PHENYL,3,62,90,25194,2027-04-01,1,1,,2500173005274,2026-01-15,25-26/0000496,10268,FATHIMA MATHA MEDICALS,,,,
43881,EVION LC,150,49.5,65,5270C82304,2027-02-01,10,10,,2500173005274,2026-01-15,25-26/0000496,10268,FATHIMA MATHA MEDICALS,,,,
57283,LIV 52 DS,1,197.5,250,111250386,2028-03-01,1,1,,2500173005274,2026-01-15,25-26/0000496,10268,FATHIMA MATHA MEDICALS,,,,
58888,EXAM GLOVES SURAKSHA M,200,257,500,SUPO20164,2030-09-01,100,100,,25-23991,2026-01-15,25-26/0000497,1080,LINK SURGICALS,KANNUR,0,32AACFL1761F1ZS,0
58889,EXAM GLOVES SURAKSHA L,300,257,500,SUP020161,2030-08-01,100,100,,25-23991,2026-01-15,25-26/0000497,1080,LINK SURGICALS,KANNUR,0,32AACFL1761F1ZS,0
57500,D RISE 60K,12,100.22,131,SDR1925,2027-09-01,4,4,,LP-25-52182,2026-01-15,25-26/0000498,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
61023,CETAPHIL GENTLE SKIN CLEANSER 125ML OILY SKIN,2,473.9,629,B5NB94,2028-04-01,1,1,,SP-25-25255,2026-01-15,25-26/0000501,1146,SHREYAS PHARMACEUTICALS,KANNUR,0,32AAKFS1960R1ZN,0
61165,PIRANULIN,30,514.29,670,FHC0179,2027-01-01,10,10,,SP-25-25255,2026-01-15,25-26/0000501,1146,SHREYAS PHARMACEUTICALS,KANNUR,0,32AAKFS1960R1ZN,0
43933,LUPIHALER ,2,232.69,290,A25080CL,2030-05-01,1,1,,IL-25-46397,2026-01-15,25-26/0000502,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
44735,ROTAHALER ,1,145.14,190,03J25046,2030-06-01,1,1,,IL-25-46397,2026-01-15,25-26/0000502,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
57540,RAPITUS SYP,1,85.53,110,18254732A,2028-10-01,1,1,,IL-25-46397,2026-01-15,25-26/0000502,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
61161,MICROCID SR 75,60,102.14,134,MIB50025,2027-04-01,10,10,,TL-25-30486,2026-01-15,25-26/0000503,1170,TRADE LINK,KANNUR,0,32AADFT4058N1ZY,0
57270,SIMILAC 4,2,460.95,550,82009MN2,2026-10-01,1,1,,LP-25-52104,2026-01-15,25-26/0000504,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57266,SIMILAC 1,1,460.95,550,81020MN2,2027-03-01,1,1,,LP-25-52104,2026-01-15,25-26/0000504,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
53489,ENSURE VANILA 375 GM,2,595.05,710,81008MN3,2027-02-01,1,1,,LP-25-52104,2026-01-15,25-26/0000504,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
63241,PEDIASURE 7+ VANILLA 400GM,1,539.83,620,775192uh,2026-11-01,1,1,,LP-25-52104,2026-01-15,25-26/0000504,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57803,SIMILAC ADVANCE 1,2,674.67,805,83027mn1,2027-05-01,1,1,,LP-25-52104,2026-01-15,25-26/0000504,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57805,SIMILAC ADVANCE 3,1,674.67,805,79010MN1,2027-01-01,1,1,,LP-25-52104,2026-01-15,25-26/0000504,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
64464,TUSQ DX SYP,3,78.57,100,DX25236,2027-10-01,1,1,,LP-25-52104,2026-01-15,25-26/0000504,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57545,COLICOZY DROPS,2,56.38,72,LLD-10136A,2027-10-01,1,1,,LP-25-52104,2026-01-15,25-26/0000504,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
57602,ECOSPIRIN AV 75/40,60,165.38,200,28027384,2027-03-01,10,10,,LP-25-52104,2026-01-15,25-26/0000504,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
64527,MOMIKEM CREAM 15GM,2,17.25,40,M24003CB,2026-08-01,1,1,,ME22125,2026-01-16,25-26/0000505,10314,MUDRA ENTERPRISES,,,,
61145,KRACK CREAM 15GM,1,49.5,61,KC0155,2028-09-01,1,1,,ME22125,2026-01-16,25-26/0000505,10314,MUDRA ENTERPRISES,,,,
57632,COFSILS ,247,21.636,35,5M60348,2028-10-01,10,10,,ME22125,2026-01-16,25-26/0000505,10314,MUDRA ENTERPRISES,,,,
59936,GABAWIN 25 TAB,30,60.72,80,MT25-599,2028-08-01,10,10,,ME22125,2026-01-16,25-26/0000505,10314,MUDRA ENTERPRISES,,,,
56865,GABAWIN 50 TAB,50,94.93,120,MT25-600,2028-08-01,10,10,,ME22125,2026-01-16,25-26/0000505,10314,MUDRA ENTERPRISES,,,,
44996,BURNHEAL,5,32.44,60,5Q455,2027-06-01,1,1,,ME22125,2026-01-16,25-26/0000505,10314,MUDRA ENTERPRISES,,,,
45774,ZINCOLIX TAB,65,24.15,55,AL4216,2027-04-01,15,15,,ME22125,2026-01-16,25-26/0000505,10314,MUDRA ENTERPRISES,,,,
59940,FLORAMINT TAB,1,22,50,FSM-112,2028-07-01,1,1,,ME22125,2026-01-16,25-26/0000505,10314,MUDRA ENTERPRISES,,,,
43817,HYDROGEN PEROXIDE,11,9.75,20,368,2027-10-01,1,1,,ME22125,2026-01-16,25-26/0000505,10314,MUDRA ENTERPRISES,,,,
44686,WHITE FIELD OINT,2,11.85,35,276,2027-12-01,1,1,,ME22125,2026-01-16,25-26/0000505,10314,MUDRA ENTERPRISES,,,,
57437,MASK KIDS,100,2.1,5,ZPD022025,2028-01-01,1,1,,ME22125,2026-01-16,25-26/0000505,10314,MUDRA ENTERPRISES,,,,
56874,SHY NM PASTE 100GM,1,135.62,170,B SN25081,2028-09-01,1,1,,ME22125,2026-01-16,25-26/0000505,10314,MUDRA ENTERPRISES,,,,
45794,POTTASSIUM PERMANGANATE,5,14.25,25,25L26,2028-11-01,1,1,,ME22125,2026-01-16,25-26/0000505,10314,MUDRA ENTERPRISES,,,,
56880,I PILL,6,65.85,75,IPAF021,2027-06-01,1,1,,ME22125,2026-01-16,25-26/0000505,10314,MUDRA ENTERPRISES,,,,
44321,STREPSILS,128,22.8,28,A1448,2027-10-01,8,8,,ME22125,2026-01-16,25-26/0000505,10314,MUDRA ENTERPRISES,,,,
57737,RIFAXIZONE 400,200,117,180,T250338,2027-01-01,10,10,,A002771,2026-01-16,25-26/0000506,10296,alka associates,,,,
64529,LNGIPTIN  D 5/10,498,28.5,46,ADC01CAA,2027-06-01,10,10,,A002771,2026-01-16,25-26/0000506,10296,alka associates,,,,
57376,PIOGLOT 7.5,90,5.5,15,PGT25-1000A,2027-03-01,10,10,,A002771,2026-01-16,25-26/0000506,10296,alka associates,,,,
64406,GLIEMPAFLOZIN 25,100,22.5,70,AMN04CLA,2027-08-01,10,10,,A002771,2026-01-16,25-26/0000506,10296,alka associates,,,,
57711,TICAGRACE 90,72,74,120,DZP01AKA,2027-10-01,14,14,,A002771,2026-01-16,25-26/0000506,10296,alka associates,,,,
64530,WOREX XL TAB,24,78.57,103,T-24223,2027-12-01,1,1,,NP2223-6002,2026-01-17,25-26/0000507,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
57065,MAMMIDIUM 50GM,3,78.4,98,INM25011,2027-01-01,1,1,,NP2223-6002,2026-01-17,25-26/0000507,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
57067,EAZYPET TAB,20,126.5,380,TB104,2028-04-01,10,10,,NP2223-6002,2026-01-17,25-26/0000507,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
45925,TEWORM 15ML,5,22.22,28,2506,2027-09-01,1,1,,NP2223-6002,2026-01-17,25-26/0000507,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
64531,DIAR CURE BOLUS,24,22.86,30,003,2027-07-01,4,4,,NP2223-6002,2026-01-17,25-26/0000507,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
57334,BROTONE VT 120ML,5,64.29,84.38,CH3115,2027-02-01,1,1,,NP2223-6002,2026-01-17,25-26/0000507,1105,NEW PHARMA,MAIN ROAD IRITTY,0,0,0
56805,VAYUGULIKA BLACK,76,9.33,15,58/LP-78,2028-11-01,1,1,,10900,2026-01-17,25-26/0000508,10315,AMALA STATIONERY,ANGADIKADAVU,,,
57853,ENCHANTER TALC 75GM,3,80,106,3304,2028-06-01,1,1,,10900,2026-01-17,25-26/0000508,10315,AMALA STATIONERY,ANGADIKADAVU,,,
57003,ENCHANTER TALC ,3,48.57,65,3304,2028-06-01,1,1,,10900,2026-01-17,25-26/0000508,10315,AMALA STATIONERY,ANGADIKADAVU,,,
57054,GODREJ HAIR DYE,1,28.81,40,3305,2028-06-01,1,1,,10900,2026-01-17,25-26/0000508,10315,AMALA STATIONERY,ANGADIKADAVU,,,
56995,VICKS INHALER ,8,52.38,64,3004,2028-06-01,1,1,,10900,2026-01-17,25-26/0000508,10315,AMALA STATIONERY,ANGADIKADAVU,,,
56991,STAYFREE XL 18`S,5,103,123,9619,2028-06-01,1,1,,10900,2026-01-17,25-26/0000508,10315,AMALA STATIONERY,ANGADIKADAVU,,,
56986,WHISPER CHOICE XL 45,12,37,45,9619,2028-06-01,1,1,,10900,2026-01-17,25-26/0000508,10315,AMALA STATIONERY,ANGADIKADAVU,,,
57045,PAMPERS M 12`S,3,162.86,196,9619,2028-06-01,1,1,,10900,2026-01-17,25-26/0000508,10315,AMALA STATIONERY,ANGADIKADAVU,,,
59985,HEAD&SHOULDER SHAMPOO 79/-,1,57.14,79,3305,2028-06-01,1,1,,10900,2026-01-17,25-26/0000508,10315,AMALA STATIONERY,ANGADIKADAVU,,,
61127,LUX SOAP,1,31.71,36,3401,2028-06-01,1,1,,10900,2026-01-17,25-26/0000508,10315,AMALA STATIONERY,ANGADIKADAVU,,,
48405,DETTOL  SOAP,2,34.76,40,3401,2028-06-01,1,1,,10900,2026-01-17,25-26/0000508,10315,AMALA STATIONERY,ANGADIKADAVU,,,
57778,VENUS RAZOR,5,72.03,99,8212,2026-06-01,1,1,,10900,2026-01-17,25-26/0000508,10315,AMALA STATIONERY,ANGADIKADAVU,,,
57638,CETAPHIL GENTLE SKIN CLEANSER 125ML,6,290.85,379,B5NA1001,2028-07-01,1,1,,17441862XFYA84636A,2026-01-18,25-26/0000509,10325,AMAZON,,,,
61023,CETAPHIL GENTLE SKIN CLEANSER 125ML OILY SKIN,2,473.9,617,B5NB94,2028-04-01,1,1,,17441862XFYA84636A,2026-01-18,25-26/0000509,10325,AMAZON,,,,
57867,CETAPHIL MOIST LOTION 100ML,8,451,522,B5MZ100,2028-04-01,1,1,,17441862XFYA84636A,2026-01-18,25-26/0000509,10325,AMAZON,,,,
63245,CHEMIST AT PLAY UNDERARM ROLL ON 40ML,4,220,359,CHMUNARM20,2028-12-04,1,1,,17441862XFYA84636A,2026-01-18,25-26/0000509,10325,AMAZON,,,,
64533,MAMAEARTH SUNCREEN 80G VITAMIN C GLOW,1,300,449,AP5K074,2027-11-01,1,1,,17441862XFYA84636A,2026-01-18,25-26/0000509,10325,AMAZON,,,,
63280,SIMPLE FACE WASH 150ML,4,250,379,AX,2027-11-01,1,1,,17441862XFYA84636A,2026-01-18,25-26/0000509,10325,AMAZON,,,,
64534,PONDS HYDRA MIRACLE 50ML,1,135,160,B029,2028-10-01,1,1,,17441862XFYA84636A,2026-01-18,25-26/0000509,10325,AMAZON,,,,
61126,PAPER PLASTER 2.5(LUPIPORE),1,0,40,2501276,2027-12-01,1,1,,,,25-26/0000001,0,,,,,
65532,BECOSULES CAP,37,49.89,60,2523025N,2027-03-01,20,20,,17441862XFYA84636A,2026-01-18,25-26/0000509,10325,AMAZON,,,,
65533,WATNIL SOLUTION,3,217.6,260,N25QL008,2027-08-01,1,1,,17441862XFYA84636A,2026-01-18,25-26/0000509,10325,AMAZON,,,,
64466,NUROKIND PLUS NF INJ,2,27.65,33,L41Y040,2027-05-01,1,1,,17441862XFYA84636A,2026-01-18,25-26/0000509,10325,AMAZON,,,,
63304,BREAST PUMP SMALL WONDER,2,505,750,25-03-02,2030-07-01,1,1,,1152,2026-01-19,25-26/0000510,10283,MADHAVI ENTERPRISES,,,,9496360332
57181,KNEE CAP L LEEFORD,2,205,260,FL05-L/24,2030-10-01,1,1,,1152,2026-01-19,25-26/0000510,10283,MADHAVI ENTERPRISES,,,,9496360332
63320,ANKLE CAP M,2,115,150,AAC 10-24/25,2029-09-01,1,1,,1152,2026-01-19,25-26/0000510,10283,MADHAVI ENTERPRISES,,,,9496360332
45821,KETOSCALP CREAM,5,24,50,DLUR5001,2027-02-01,1,1,,1152,2026-01-19,25-26/0000510,10283,MADHAVI ENTERPRISES,,,,9496360332
57019,ELMOVEL F,6,58,80,DLRC5002,2027-07-01,1,1,,1152,2026-01-19,25-26/0000510,10283,MADHAVI ENTERPRISES,,,,9496360332
45398,VALPOCARE CR 500,66,38,65,VC5T-038,2026-09-01,10,10,,1152,2026-01-19,25-26/0000510,10283,MADHAVI ENTERPRISES,,,,9496360332
61045,SKINSHINE SUNSCREEN SPF 50,2,145,250,PL25052,2027-08-01,1,1,,1152,2026-01-19,25-26/0000510,10283,MADHAVI ENTERPRISES,,,,9496360332
44209,CARDIOROSTIN GOLD 20,125,57,75,C5N24007,2026-06-01,10,10,,1152,2026-01-19,25-26/0000510,10283,MADHAVI ENTERPRISES,,,,9496360332
64392,GABAPIN NT 200,15,225,280,25S3GTA602,2027-05-01,15,15,,PD02684,2026-01-19,25-26/0000511,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
65537,SHELCAL XT ,60,306.4,400,2SG6M059,2027-06-01,15,15,,PD02684,2026-01-19,25-26/0000511,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
65537,SHELCAL XT ,30,306.4,400,2SG6M095,2027-10-01,15,15,,PD02684,2026-01-19,25-26/0000511,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
65538,CANDID EAR DROP,3,73.22,95,11241064,2027-07-01,1,1,,PD02684,2026-01-19,25-26/0000511,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
57537,BUDAMATE G ROTACAP,30,353.61,456,UB02565,2027-03-01,30,30,,PD02684,2026-01-19,25-26/0000511,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
44278,DIGENE TAB,150,20.85,29,792009D7,2028-06-01,15,15,,PD02684,2026-01-19,25-26/0000511,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
57466,ASCORIL FLU DROPS,2,62.14,80,LB-072502,2026-12-01,1,1,,PD02684,2026-01-19,25-26/0000511,1107,NORTHERN PHARMA,KASARAGOD,0,0,0
59952,PRE NAN TIN ,1,607.25,695,53360453T1,2026-11-01,1,1,,NAS16722,2026-01-19,25-26/0000512,10313,MINI AGENCIES,,,,
54507,LACTOGEN 4,3,393.18,450,53620453K1,2026-11-01,1,1,,NAS16722,2026-01-19,25-26/0000512,10313,MINI AGENCIES,,,,
56789,CERELAC STAGE 1(6+) WHEAT APPLE CARROT,2,214.07,245,52870453A7,2026-11-01,1,1,,NAS16722,2026-01-19,25-26/0000512,10313,MINI AGENCIES,,,,
56793,CERELAC STAGE 4(12+) MU DAL VEG,2,257.75,295,53220451DE,2026-08-01,1,1,,NAS16722,2026-01-19,25-26/0000512,10313,MINI AGENCIES,,,,
65539,LACTARE GRANULES,3,389.6,460,TLC25083,2027-09-01,1,1,,17441862XFYA84636A,2026-01-18,25-26/0000509,10325,AMAZON,,,,
65540,LACTARE CAP,180,256.4,310,AQT25AA37,2028-06-01,30,30,,17441862XFYA84636A,2026-01-18,25-26/0000509,10325,AMAZON,,,,
57438,ADULT DIAPER PANTS XL BFIT,5,220,320,123,2028-06-01,1,1,,17441862XFYA84636A,2026-01-18,25-26/0000509,10325,AMAZON,,,,
57007,ADULT DIAPER STICK ON M B-FIT,5,200,290,123,2028-06-01,1,1,,17441862XFYA84636A,2026-01-18,25-26/0000509,10325,AMAZON,,,,
63356,BREAST PUMP PHILIPS AVENT,1,1100,1399,SCF417/11,2028-06-01,1,1,,17441862XFYA84636A,2026-01-18,25-26/0000509,10325,AMAZON,,,,
56637,CLEARWAX E/D,1,35,60,N25V9060,2027-08-01,1,1,,2500173005385,2026-01-21,25-26/0000513,10268,FATHIMA MATHA MEDICALS,,,,
57389,SALINA NASAL DROPS,1,30.7,40,17925,2027-11-01,1,1,,2500173005385,2026-01-21,25-26/0000513,10268,FATHIMA MATHA MEDICALS,,,,
45580,MOODS DOTTED 12,2,116.67,140,C04007,2030-02-01,1,1,,2500173005385,2026-01-21,25-26/0000513,10268,FATHIMA MATHA MEDICALS,,,,
56843,HIM DIAPER RASH CREAM,2,64,85,992500723,2028-05-01,1,1,,2500173005385,2026-01-21,25-26/0000513,10268,FATHIMA MATHA MEDICALS,,,,
57627,TRIODERM  10G,1,32,55,1026,2027-11-01,1,1,,2500173005385,2026-01-21,25-26/0000513,10268,FATHIMA MATHA MEDICALS,,,,
44598,TRIODERM  15 G,2,60,98,5091,2027-07-01,1,1,,2500173005385,2026-01-21,25-26/0000513,10268,FATHIMA MATHA MEDICALS,,,,
56852,BENDEX TAB,21,4.5,7,AMQ02AGA,2026-12-01,1,1,,2500173005385,2026-01-21,25-26/0000513,10268,FATHIMA MATHA MEDICALS,,,,
57533,MEFTAL FORTE TAB,190,32.85,43,ZAGQ25169,2028-09-01,10,10,,2500173005385,2026-01-21,25-26/0000513,10268,FATHIMA MATHA MEDICALS,,,,
62213,LACTOCALAMIN GREEN LOTION 30ML,3,64.6,80,DAMF025,2028-04-01,1,1,,2500173005385,2026-01-21,25-26/0000513,10268,FATHIMA MATHA MEDICALS,,,,
61056,LACTOCALAMIN LOTION 60ML,3,114.1,140,DAMF007,2027-12-01,1,1,,2500173005385,2026-01-21,25-26/0000513,10268,FATHIMA MATHA MEDICALS,,,,
56850,HIM LIP BALM,6,31.5,40,992500924,2028-07-01,1,1,,2500173005385,2026-01-21,25-26/0000513,10268,FATHIMA MATHA MEDICALS,,,,
65543,NIVEA BODY LOTION 200ML,3,210,237,B54859750,2028-11-01,1,1,,17441862XFYA84636A,2026-01-18,25-26/0000509,10325,AMAZON,,,,
65541,HIM BABY HAIR OIL 100ML,2,115.5,148,592501300,2027-09-01,1,1,,2500173005417,2026-01-22,25-26/0000514,10268,FATHIMA MATHA MEDICALS,,,,
44574,ELADI CANDY,200,142.85,200,B1570,2027-07-01,200,200,,2500173005417,2026-01-22,25-26/0000514,10268,FATHIMA MATHA MEDICALS,,,,
65542,AZICIP 500 TAB,3,45,65,5N40347,2028-04-01,3,3,,2500173005417,2026-01-22,25-26/0000514,10268,FATHIMA MATHA MEDICALS,,,,
57006,ADULT DIAPER STICK ON L B-FIT ,2,210,300,123,2028-06-01,1,1,,17441862XFYA84636A,2026-01-18,25-26/0000509,10325,AMAZON,,,,
57797,ADULT DIAPER STICK ON XL B FIT,3,220,320,HJH,2028-06-01,1,1,,17441862XFYA84636A,2026-01-18,25-26/0000509,10325,AMAZON,,,,
43851,GLOVES M,20,0,450,0975,2025-06-01,100,100,,,,25-26/0000001,0,,,,,
65544,CONDOM CATHETER URO GUARD M,2,21,50,FA25,2028-04-01,1,1,,25-24523,2026-01-22,25-26/0000515,1080,LINK SURGICALS,KANNUR,0,32AACFL1761F1ZS,0
64441,ORAL B BRUSH MEDIUM BACTERIA FIGHTER,6,23.81,30,51278,2030-05-01,1,1,,25-24523,2026-01-22,25-26/0000515,1080,LINK SURGICALS,KANNUR,0,32AACFL1761F1ZS,0
65545,FORACORT 0.5 RESPULES,15,62.95,82,5T00301,2027-03-01,1,1,,IL-25-47551,2026-01-22,25-26/0000516,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
45304,TIOVA RC,1,261.6,340,5BA1406,2026-11-01,1,1,,IL-25-47551,2026-01-22,25-26/0000516,1060,INTER LINK,KANNUR,0,32AABFI5741B1ZO,0
63322,HHMITE CREAM,3,45.12,57,HH163,2027-10-01,1,1,,TL-25-31239,2026-01-22,25-26/0000517,1170,TRADE LINK,KANNUR,0,32AADFT4058N1ZY,0
63323,HHMITE PLUS SOAP,1,115.25,155,B016,2028-08-01,1,1,,TL-25-31239,2026-01-22,25-26/0000517,1170,TRADE LINK,KANNUR,0,32AADFT4058N1ZY,0
43880,NEUROBION FORTE,427,38.03,45,5337C84301,2027-04-01,30,30,,TL-25-31239,2026-01-22,25-26/0000517,1170,TRADE LINK,KANNUR,0,32AADFT4058N1ZY,0
65547,UV DOUX SUNSCREEN,3,587.2,810,HC250419,2027-11-01,1,1,,DL-25-46677,2026-01-22,25-26/0000518,1041,DRUG LINK,KANNUR,0,32AACFD4259N1ZC,0
62200,BIOTEE FORTE,30,142.14,180,25020TL,2027-03-01,10,10,,DL-25-46677,2026-01-22,25-26/0000518,1041,DRUG LINK,KANNUR,0,32AACFD4259N1ZC,0
57849,EYEMIST EYE DROP,2,175.72,230,ZEG0317A,2028-06-01,1,1,,DL-25-46677,2026-01-22,25-26/0000518,1041,DRUG LINK,KANNUR,0,32AACFD4259N1ZC,0
45538,LIMCEE 500,108,18.8,24,PAJA5892,2027-11-01,15,15,,LP-25-53538,2026-01-22,25-26/0000519,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
65548,NUROKIND PLUS RF CAP,60,92.78,118,D15Y043,2027-02-01,10,10,,LP-25-53538,2026-01-22,25-26/0000519,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
61069,FUNGICROS 10GM,5,142.14,185,ZNC0042,2027-05-01,1,1,,LP-25-53538,2026-01-22,25-26/0000519,1203,LINK PHARMA,KANNUR,,32AABFT3905A1ZK,
59945,BENIFAST T 4/40 ,100,23,50,CMT251616,2027-08-01,10,10,,A002834,2026-01-22,25-26/0000520,10296,alka associates,,,,
65550,LNGIPTIN 5,25,14,30,LGP09/472J01,2027-08-01,10,10,,A002834,2026-01-22,25-26/0000520,10296,alka associates,,,,
45621,KIN 2,108,3.95,12,NB/251121,2028-04-01,10,10,,A002834,2026-01-22,25-26/0000520,10296,alka associates,,,,
57258,BEFORTIME PLUS,60,45,80,307325004,2027-02-01,10,10,,A002834,2026-01-22,25-26/0000520,10296,alka associates,,,,
57577,BUDEPRESS RESPULES,45,27.5,75,EH50131,2027-07-01,5,5,,A002834,2026-01-22,25-26/0000520,10296,alka associates,,,,
57710,DONEPAZE M,190,22.5,50,T252004,2027-08-01,10,10,,A002834,2026-01-22,25-26/0000520,10296,alka associates,,,,
63292,DOXEPRIME 25,100,21.75,40,T250999,2028-04-01,10,10,,A002834,2026-01-22,25-26/0000520,10296,alka associates,,,,
57618,EPLEREZONE 25,100,92.5,130,25S3GTA126,2027-01-01,10,10,,A002834,2026-01-22,25-26/0000520,10296,alka associates,,,,
57216,RANOGEM 500 ER,50,30,55,RSSIF502,2027-05-01,10,10,,A002834,2026-01-22,25-26/0000520,10296,alka associates,,,,
65551,OLIDAX TRIO 40,100,28.5,50,T252370,2027-07-01,10,10,,25000730020543,2026-01-19,25-26/0000521,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
65552,RAPIGLINIDE VOG 0.5,10,18.2,45,BTH01AKA,2027-04-01,10,10,,25000730020543,2026-01-19,25-26/0000521,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
65553,LINALIGLIP 5,60,18.2,45,LNY25001,2027-05-01,15,15,,25000730020543,2026-01-19,25-26/0000521,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56715,GLIDAPAFLOZIN M 10/500,317,37.5,75,24S2GTC061,2026-07-01,15,15,,25000730020543,2026-01-19,25-26/0000521,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56716,ST GLIPTIN 100,173,29,70,SQSID503,2027-03-01,10,10,,25000730020543,2026-01-19,25-26/0000521,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56717,ST GLIPTIN M 50/500,60,32.5,85,SRSIF505,2027-05-01,15,15,,25000730020543,2026-01-19,25-26/0000521,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
56708,UNDER PAD KARE IN,8,125,250,93037,2027-03-01,1,1,,25000730020543,2026-01-19,25-26/0000521,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
65554,ZENLOC 150,40,7.2,14,ZC025016,2027-10-01,10,10,,25000730020543,2026-01-19,25-26/0000521,10312,JANATHA PHARMA,MANGLORE,KA-MN1-245544,29EKIPS0746F1ZT,
